date,city,state,max_temp_F,humidity_pct,extreme_heat_event,rolling_max7,humidity_idx
2020-08-05,Dallas,TX,89.12,44.2,0,89.12,39.391040000000004
2020-08-06,Dallas,TX,70.43,48.2,0,89.12,33.94726000000001
2020-08-07,Dallas,TX,85.47,61.6,0,89.12,52.64952
2020-08-08,Dallas,TX,82.3,58.8,0,89.12,48.392399999999995
2020-08-09,Dallas,TX,79.77,65.9,0,89.12,52.56843
2020-08-10,Dallas,TX,86.59,47.7,0,89.12,41.303430000000006
2020-08-11,Dallas,TX,90.44,56.8,0,90.44,51.36991999999999
2020-08-12,Dallas,TX,86.92,72.0,0,90.44,62.5824
2020-08-13,Dallas,TX,82.54,48.1,0,90.44,39.70174
2020-08-14,Dallas,TX,80.46,74.8,0,90.44,60.184079999999994
2020-08-15,Dallas,TX,85.01,49.3,0,90.44,41.90993
2020-08-16,Dallas,TX,88.12,68.5,0,90.44,60.3622
2020-08-17,Dallas,TX,83.26,56.3,0,90.44,46.87538000000001
2020-08-18,Dallas,TX,83.83,48.6,0,88.12,40.74138
2020-08-19,Dallas,TX,96.46,55.0,1,96.46,53.05299999999999
2020-08-20,Dallas,TX,89.66,65.4,0,96.46,58.637640000000005
2020-08-21,Dallas,TX,90.12,59.9,0,96.46,53.981880000000004
2020-08-22,Dallas,TX,79.84,71.2,0,96.46,56.84608
2020-08-23,Dallas,TX,83.01,74.4,0,96.46,61.759440000000005
2020-08-24,Dallas,TX,86.29,48.2,0,96.46,41.59178000000001
2020-08-25,Dallas,TX,82.14,47.4,0,96.46,38.93436
2020-08-26,Dallas,TX,92.68,47.0,0,92.68,43.5596
2020-08-27,Dallas,TX,92.06,51.0,0,92.68,46.9506
2020-08-28,Dallas,TX,84.42,71.0,0,92.68,59.938199999999995
2020-08-29,Dallas,TX,93.81,65.6,0,93.81,61.539359999999995
2020-08-30,Dallas,TX,86.78,54.5,0,93.81,47.295100000000005
2020-08-31,Dallas,TX,97.27,59.9,1,97.27,58.26473
2020-09-01,Dallas,TX,87.6,74.0,0,97.27,64.824
2020-09-02,Dallas,TX,89.43,79.1,0,97.27,70.73913
2020-09-03,Dallas,TX,92.82,62.6,0,97.27,58.10532
2020-09-04,Dallas,TX,92.43,33.4,0,97.27,30.871620000000004
2020-09-05,Dallas,TX,89.44,63.0,0,97.27,56.3472
2020-09-06,Dallas,TX,86.92,69.3,0,97.27,60.23555999999999
2020-09-07,Dallas,TX,89.61,62.2,0,92.82,55.73742
2020-09-08,Dallas,TX,84.36,67.3,0,92.82,56.77428
2020-09-09,Dallas,TX,88.3,63.6,0,92.82,56.1588
2020-09-10,Dallas,TX,83.31,47.7,0,92.43,39.73887
2020-09-11,Dallas,TX,80.68,51.1,0,89.61,41.22748000000001
2020-09-12,Dallas,TX,88.05,56.8,0,89.61,50.0124
2020-09-13,Dallas,TX,92.93,70.7,0,92.93,65.70151000000001
2020-09-14,Dallas,TX,91.62,52.3,0,92.93,47.91726
2020-09-15,Dallas,TX,87.62,64.6,0,92.93,56.60252
2020-09-16,Dallas,TX,94.96,63.0,0,94.96,59.824799999999996
2020-09-17,Dallas,TX,85.71,75.9,0,94.96,65.05389
2020-09-18,Dallas,TX,80.32,59.6,0,94.96,47.87072
2020-09-19,Dallas,TX,79.27,42.5,0,94.96,33.68975
2020-09-20,Dallas,TX,83.27,66.5,0,94.96,55.37455
2020-09-21,Dallas,TX,91.26,81.4,0,94.96,74.28564000000001
2020-09-22,Dallas,TX,85.44,67.1,0,94.96,57.330239999999996
2020-09-23,Dallas,TX,89.8,52.1,0,91.26,46.7858
2020-09-24,Dallas,TX,94.52,49.2,0,94.52,46.50384
2020-09-25,Dallas,TX,83.5,50.5,0,94.52,42.1675
2020-09-26,Dallas,TX,89.78,80.0,0,94.52,71.824
2020-09-27,Dallas,TX,89.98,56.7,0,94.52,51.01866000000001
2020-09-28,Dallas,TX,84.33,53.4,0,94.52,45.032219999999995
2020-09-29,Dallas,TX,93.14,58.4,0,94.52,54.39376
2020-09-30,Dallas,TX,86.51,56.8,0,94.52,49.13768
2020-10-01,Dallas,TX,86.06,75.7,0,93.14,65.14742
2020-10-02,Dallas,TX,95.97,49.9,1,95.97,47.889030000000005
2020-10-03,Dallas,TX,89.53,71.8,0,95.97,64.28254
2020-10-04,Dallas,TX,91.06,61.2,0,95.97,55.72872
2020-10-05,Dallas,TX,92.69,72.1,0,95.97,66.82948999999999
2020-10-06,Dallas,TX,84.57,75.8,0,95.97,64.10405999999999
2020-10-07,Dallas,TX,92.07,60.8,0,95.97,55.978559999999995
2020-10-08,Dallas,TX,84.96,56.8,0,95.97,48.257279999999994
2020-10-09,Dallas,TX,84.68,60.7,0,92.69,51.40076000000001
2020-10-10,Dallas,TX,85.65,59.1,0,92.69,50.61915000000001
2020-10-11,Dallas,TX,84.13,43.4,0,92.69,36.51242
2020-10-12,Dallas,TX,89.77,75.5,0,92.07,67.77635
2020-10-13,Dallas,TX,87.42,62.5,0,92.07,54.6375
2020-10-14,Dallas,TX,84.25,48.4,0,89.77,40.777
2020-10-15,Dallas,TX,88.77,39.3,0,89.77,34.88661
2020-10-16,Dallas,TX,84.82,36.7,0,89.77,31.128939999999997
2020-10-17,Dallas,TX,84.45,67.7,0,89.77,57.172650000000004
2020-10-18,Dallas,TX,85.79,53.8,0,89.77,46.15502000000001
2020-10-19,Dallas,TX,87.29,55.5,0,88.77,48.44595
2020-10-20,Dallas,TX,86.82,64.9,0,88.77,56.346180000000004
2020-10-21,Dallas,TX,83.63,54.8,0,88.77,45.82923999999999
2020-10-22,Dallas,TX,88.29,65.5,0,88.29,57.82995000000001
2020-10-23,Dallas,TX,83.83,61.0,0,88.29,51.1363
2020-10-24,Dallas,TX,81.91,59.2,0,88.29,48.49072
2020-10-25,Dallas,TX,78.46,44.3,0,88.29,34.75778
2020-10-26,Dallas,TX,88.06,51.8,0,88.29,45.61508
2020-10-27,Dallas,TX,83.97,66.0,0,88.29,55.420199999999994
2020-10-28,Dallas,TX,84.56,53.2,0,88.29,44.98592000000001
2020-10-29,Dallas,TX,87.68,72.1,0,88.06,63.21728
2020-10-30,Dallas,TX,81.37,83.5,0,88.06,67.94395
2020-10-31,Dallas,TX,77.56,66.6,0,88.06,51.65496
2020-11-01,Dallas,TX,83.1,74.9,0,88.06,62.241899999999994
2020-11-02,Dallas,TX,83.82,67.2,0,87.68,56.32704
2020-11-03,Dallas,TX,81.3,54.7,0,87.68,44.4711
2020-11-04,Dallas,TX,88.01,62.0,0,88.01,54.5662
2020-11-05,Dallas,TX,71.92,80.1,0,88.01,57.60791999999999
2020-11-06,Dallas,TX,86.1,54.8,0,88.01,47.1828
2020-11-07,Dallas,TX,84.53,49.6,0,88.01,41.926880000000004
2020-11-08,Dallas,TX,82.93,48.7,0,88.01,40.38691000000001
2020-11-09,Dallas,TX,67.5,57.8,0,88.01,39.015
2020-11-10,Dallas,TX,85.71,50.0,0,88.01,42.855
2020-11-11,Dallas,TX,76.2,76.7,0,86.1,58.44540000000001
2020-11-12,Dallas,TX,78.0,62.2,0,86.1,48.516000000000005
2020-11-13,Dallas,TX,79.07,69.7,0,85.71,55.11179
2020-11-14,Dallas,TX,81.11,57.0,0,85.71,46.232699999999994
2020-11-15,Dallas,TX,81.75,48.6,0,85.71,39.7305
2020-11-16,Dallas,TX,82.48,46.9,0,85.71,38.68312
2020-11-17,Dallas,TX,81.88,50.9,0,82.48,41.67692
2020-11-18,Dallas,TX,79.33,63.5,0,82.48,50.37455
2020-11-19,Dallas,TX,79.69,65.2,0,82.48,51.95788
2020-11-20,Dallas,TX,73.36,66.0,0,82.48,48.4176
2020-11-21,Dallas,TX,74.42,45.1,0,82.48,33.56342
2020-11-22,Dallas,TX,80.7,60.0,0,82.48,48.42
2020-11-23,Dallas,TX,80.16,49.7,0,81.88,39.83952
2020-11-24,Dallas,TX,79.4,64.0,0,80.7,50.816
2020-11-25,Dallas,TX,74.13,64.8,0,80.7,48.03624
2020-11-26,Dallas,TX,79.51,48.3,0,80.7,38.403330000000004
2020-11-27,Dallas,TX,70.91,69.7,0,80.7,49.42427
2020-11-28,Dallas,TX,79.54,83.4,0,80.7,66.33636000000001
2020-11-29,Dallas,TX,73.87,68.3,0,80.16,50.45321
2020-11-30,Dallas,TX,81.32,58.4,0,81.32,47.49088
2020-12-01,Dallas,TX,68.18,56.8,0,81.32,38.726240000000004
2020-12-02,Dallas,TX,80.99,57.9,0,81.32,46.893209999999996
2020-12-03,Dallas,TX,72.16,52.4,0,81.32,37.81184
2020-12-04,Dallas,TX,71.76,62.5,0,81.32,44.85
2020-12-05,Dallas,TX,73.72,48.6,0,81.32,35.82792
2020-12-06,Dallas,TX,69.82,41.1,0,81.32,28.696019999999997
2020-12-07,Dallas,TX,71.98,62.2,0,80.99,44.77156000000001
2020-12-08,Dallas,TX,68.98,60.2,0,80.99,41.525960000000005
2020-12-09,Dallas,TX,68.79,54.3,0,73.72,37.35297
2020-12-10,Dallas,TX,73.2,47.2,0,73.72,34.5504
2020-12-11,Dallas,TX,67.31,62.9,0,73.72,42.33799
2020-12-12,Dallas,TX,67.5,50.1,0,73.2,33.8175
2020-12-13,Dallas,TX,64.74,58.6,0,73.2,37.937639999999995
2020-12-14,Dallas,TX,67.88,77.6,0,73.2,52.674879999999995
2020-12-15,Dallas,TX,74.79,66.5,0,74.79,49.73535000000001
2020-12-16,Dallas,TX,65.82,46.3,0,74.79,30.474659999999993
2020-12-17,Dallas,TX,65.93,47.3,0,74.79,31.18489
2020-12-18,Dallas,TX,69.29,61.5,0,74.79,42.61335
2020-12-19,Dallas,TX,66.69,46.2,0,74.79,30.81078
2020-12-20,Dallas,TX,76.74,40.0,0,76.74,30.695999999999998
2020-12-21,Dallas,TX,66.83,65.3,0,76.74,43.63999
2020-12-22,Dallas,TX,68.48,63.2,0,76.74,43.279360000000004
2020-12-23,Dallas,TX,70.57,64.5,0,76.74,45.517649999999996
2020-12-24,Dallas,TX,70.15,62.6,0,76.74,43.913900000000005
2020-12-25,Dallas,TX,67.04,59.3,0,76.74,39.75472
2020-12-26,Dallas,TX,65.12,53.4,0,76.74,34.774080000000005
2020-12-27,Dallas,TX,73.52,65.2,0,73.52,47.93504
2020-12-28,Dallas,TX,64.68,75.3,0,73.52,48.704040000000006
2020-12-29,Dallas,TX,62.98,55.0,0,73.52,34.638999999999996
2020-12-30,Dallas,TX,61.82,49.8,0,73.52,30.78636
2020-12-31,Dallas,TX,57.16,48.6,0,73.52,27.77976
2021-01-01,Dallas,TX,67.35,51.3,0,73.52,34.550549999999994
2021-01-02,Dallas,TX,54.34,62.0,0,73.52,33.6908
2021-01-03,Dallas,TX,63.37,38.6,0,67.35,24.46082
2021-01-04,Dallas,TX,62.24,64.4,0,67.35,40.08256
2021-01-05,Dallas,TX,71.69,66.4,0,71.69,47.602160000000005
2021-01-06,Dallas,TX,55.07,42.0,0,71.69,23.1294
2021-01-07,Dallas,TX,58.46,50.2,0,71.69,29.34692
2021-01-08,Dallas,TX,61.19,60.8,0,71.69,37.20352
2021-01-09,Dallas,TX,60.62,58.6,0,71.69,35.52332
2021-01-10,Dallas,TX,58.89,65.2,0,71.69,38.396280000000004
2021-01-11,Dallas,TX,60.44,58.6,0,71.69,35.41784
2021-01-12,Dallas,TX,55.41,72.6,0,61.19,40.22765999999999
2021-01-13,Dallas,TX,61.56,56.8,0,61.56,34.966080000000005
2021-01-14,Dallas,TX,50.53,50.2,0,61.56,25.36606
2021-01-15,Dallas,TX,59.4,49.4,0,61.56,29.343599999999995
2021-01-16,Dallas,TX,56.79,67.4,0,61.56,38.27646
2021-01-17,Dallas,TX,62.95,60.3,0,62.95,37.958850000000005
2021-01-18,Dallas,TX,65.6,66.3,0,65.6,43.492799999999995
2021-01-19,Dallas,TX,56.95,66.1,0,65.6,37.64395
2021-01-20,Dallas,TX,63.54,39.8,0,65.6,25.288919999999997
2021-01-21,Dallas,TX,56.41,48.6,0,65.6,27.41526
2021-01-22,Dallas,TX,53.52,49.8,0,65.6,26.652959999999997
2021-01-23,Dallas,TX,64.08,51.8,0,65.6,33.193439999999995
2021-01-24,Dallas,TX,58.89,55.8,0,65.6,32.86062
2021-01-25,Dallas,TX,56.54,70.0,0,64.08,39.577999999999996
2021-01-26,Dallas,TX,58.99,72.0,0,64.08,42.4728
2021-01-27,Dallas,TX,57.06,57.1,0,64.08,32.58126
2021-01-28,Dallas,TX,55.42,57.5,0,64.08,31.866500000000002
2021-01-29,Dallas,TX,50.12,52.9,0,64.08,26.51348
2021-01-30,Dallas,TX,54.08,60.9,0,58.99,32.93472
2021-01-31,Dallas,TX,57.39,62.0,0,58.99,35.5818
2021-02-01,Dallas,TX,54.15,68.1,0,58.99,36.876149999999996
2021-02-02,Dallas,TX,57.99,68.0,0,57.99,39.4332
2021-02-03,Dallas,TX,55.67,37.0,0,57.99,20.5979
2021-02-04,Dallas,TX,50.38,58.5,0,57.99,29.4723
2021-02-05,Dallas,TX,48.37,73.8,0,57.99,35.69705999999999
2021-02-06,Dallas,TX,52.78,55.6,0,57.99,29.34568
2021-02-07,Dallas,TX,51.08,71.4,0,57.99,36.47112
2021-02-08,Dallas,TX,54.29,56.9,0,57.99,30.891009999999998
2021-02-09,Dallas,TX,49.85,61.7,0,55.67,30.757450000000002
2021-02-10,Dallas,TX,50.04,48.6,0,54.29,24.31944
2021-02-11,Dallas,TX,56.5,49.0,0,56.5,27.685
2021-02-12,Dallas,TX,52.67,67.3,0,56.5,35.446909999999995
2021-02-13,Dallas,TX,49.06,68.8,0,56.5,33.75328
2021-02-14,Dallas,TX,51.74,60.3,0,56.5,31.19922
2021-02-15,Dallas,TX,56.99,47.7,0,56.99,27.184230000000003
2021-02-16,Dallas,TX,52.46,60.4,0,56.99,31.68584
2021-02-17,Dallas,TX,53.47,72.6,0,56.99,38.819219999999994
2021-02-18,Dallas,TX,47.9,77.4,0,56.99,37.074600000000004
2021-02-19,Dallas,TX,54.84,56.8,0,56.99,31.149120000000003
2021-02-20,Dallas,TX,59.84,43.4,0,59.84,25.97056
2021-02-21,Dallas,TX,47.23,68.4,0,59.84,32.30532
2021-02-22,Dallas,TX,45.51,57.2,0,59.84,26.03172
2021-02-23,Dallas,TX,50.79,69.4,0,59.84,35.24826
2021-02-24,Dallas,TX,53.43,62.8,0,59.84,33.55404
2021-02-25,Dallas,TX,49.42,51.2,0,59.84,25.30304
2021-02-26,Dallas,TX,45.44,60.6,0,59.84,27.53664
2021-02-27,Dallas,TX,49.08,73.1,0,53.43,35.87748
2021-02-28,Dallas,TX,51.78,58.5,0,53.43,30.2913
2021-03-01,Dallas,TX,47.63,49.7,0,53.43,23.672110000000004
2021-03-02,Dallas,TX,51.57,44.1,0,53.43,22.74237
2021-03-03,Dallas,TX,53.69,52.3,0,53.69,28.079869999999996
2021-03-04,Dallas,TX,49.89,55.9,0,53.69,27.88851
2021-03-05,Dallas,TX,48.71,68.2,0,53.69,33.220220000000005
2021-03-06,Dallas,TX,52.05,48.8,0,53.69,25.400399999999994
2021-03-07,Dallas,TX,45.22,75.5,0,53.69,34.1411
2021-03-08,Dallas,TX,44.74,46.6,0,53.69,20.84884
2021-03-09,Dallas,TX,47.41,83.3,0,53.69,39.492529999999995
2021-03-10,Dallas,TX,46.44,77.3,0,52.05,35.89812
2021-03-11,Dallas,TX,45.13,61.4,0,52.05,27.70982
2021-03-12,Dallas,TX,55.6,43.5,0,55.6,24.186
2021-03-13,Dallas,TX,56.91,59.4,0,56.91,33.804539999999996
2021-03-14,Dallas,TX,46.76,56.1,0,56.91,26.23236
2021-03-15,Dallas,TX,48.5,47.3,0,56.91,22.940499999999997
2021-03-16,Dallas,TX,47.35,62.9,0,56.91,29.78315
2021-03-17,Dallas,TX,52.5,51.8,0,56.91,27.195
2021-03-18,Dallas,TX,53.26,52.9,0,56.91,28.174539999999997
2021-03-19,Dallas,TX,40.91,58.0,0,56.91,23.7278
2021-03-20,Dallas,TX,49.91,54.3,0,53.26,27.101129999999998
2021-03-21,Dallas,TX,42.77,80.8,0,53.26,34.55816
2021-03-22,Dallas,TX,55.03,54.6,0,55.03,30.04638
2021-03-23,Dallas,TX,49.77,64.4,0,55.03,32.051880000000004
2021-03-24,Dallas,TX,44.72,61.5,0,55.03,27.502799999999997
2021-03-25,Dallas,TX,47.07,63.5,0,55.03,29.88945
2021-03-26,Dallas,TX,46.9,64.3,0,55.03,30.156699999999997
2021-03-27,Dallas,TX,50.18,68.8,0,55.03,34.52384
2021-03-28,Dallas,TX,52.28,62.7,0,55.03,32.779560000000004
2021-03-29,Dallas,TX,43.56,62.2,0,52.28,27.094320000000003
2021-03-30,Dallas,TX,55.56,60.6,0,55.56,33.669360000000005
2021-03-31,Dallas,TX,54.68,58.6,0,55.56,32.04248
2021-04-01,Dallas,TX,44.81,50.9,0,55.56,22.808290000000003
2021-04-02,Dallas,TX,48.67,59.4,0,55.56,28.90998
2021-04-03,Dallas,TX,55.29,62.4,0,55.56,34.50096
2021-04-04,Dallas,TX,53.45,64.0,0,55.56,34.208
2021-04-05,Dallas,TX,47.25,61.8,0,55.56,29.200499999999998
2021-04-06,Dallas,TX,51.94,57.7,0,55.29,29.96938
2021-04-07,Dallas,TX,60.77,59.4,0,60.77,36.09738
2021-04-08,Dallas,TX,49.3,54.5,0,60.77,26.868499999999997
2021-04-09,Dallas,TX,46.45,63.1,0,60.77,29.309950000000004
2021-04-10,Dallas,TX,49.78,57.8,0,60.77,28.772840000000002
2021-04-11,Dallas,TX,50.19,61.8,0,60.77,31.017419999999998
2021-04-12,Dallas,TX,47.23,70.0,0,60.77,33.061
2021-04-13,Dallas,TX,51.22,52.9,0,60.77,27.09538
2021-04-14,Dallas,TX,44.56,66.0,0,51.22,29.4096
2021-04-15,Dallas,TX,47.06,60.3,0,51.22,28.37718
2021-04-16,Dallas,TX,52.89,80.2,0,52.89,42.41778
2021-04-17,Dallas,TX,42.99,57.8,0,52.89,24.84822
2021-04-18,Dallas,TX,53.77,67.0,0,53.77,36.0259
2021-04-19,Dallas,TX,42.27,60.2,0,53.77,25.446540000000006
2021-04-20,Dallas,TX,43.56,46.1,0,53.77,20.08116
2021-04-21,Dallas,TX,48.65,54.8,0,53.77,26.6602
2021-04-22,Dallas,TX,51.97,68.8,0,53.77,35.755359999999996
2021-04-23,Dallas,TX,56.3,55.7,0,56.3,31.359099999999998
2021-04-24,Dallas,TX,51.42,37.8,0,56.3,19.43676
2021-04-25,Dallas,TX,50.39,59.7,0,56.3,30.082830000000005
2021-04-26,Dallas,TX,53.89,49.1,0,56.3,26.45999
2021-04-27,Dallas,TX,48.29,61.3,0,56.3,29.60177
2021-04-28,Dallas,TX,52.53,75.5,0,56.3,39.66015
2021-04-29,Dallas,TX,47.38,67.7,0,56.3,32.076260000000005
2021-04-30,Dallas,TX,52.72,75.4,0,53.89,39.75088
2021-05-01,Dallas,TX,52.09,54.4,0,53.89,28.336959999999998
2021-05-02,Dallas,TX,49.62,58.6,0,53.89,29.07732
2021-05-03,Dallas,TX,53.72,49.6,0,53.72,26.645120000000002
2021-05-04,Dallas,TX,53.93,53.2,0,53.93,28.69076
2021-05-05,Dallas,TX,58.23,50.7,0,58.23,29.52261
2021-05-06,Dallas,TX,47.34,46.9,0,58.23,22.202460000000002
2021-05-07,Dallas,TX,53.71,73.7,0,58.23,39.584270000000004
2021-05-08,Dallas,TX,51.22,39.1,0,58.23,20.02702
2021-05-09,Dallas,TX,57.99,73.7,0,58.23,42.73863
2021-05-10,Dallas,TX,57.78,72.5,0,58.23,41.8905
2021-05-11,Dallas,TX,57.06,65.0,0,58.23,37.089
2021-05-12,Dallas,TX,52.48,48.9,0,57.99,25.66272
2021-05-13,Dallas,TX,59.1,44.2,0,59.1,26.122200000000003
2021-05-14,Dallas,TX,49.71,54.5,0,59.1,27.09195
2021-05-15,Dallas,TX,49.16,66.3,0,59.1,32.59307999999999
2021-05-16,Dallas,TX,51.28,60.0,0,59.1,30.768
2021-05-17,Dallas,TX,56.53,49.6,0,59.1,28.03888
2021-05-18,Dallas,TX,59.65,71.5,0,59.65,42.64975
2021-05-19,Dallas,TX,45.34,76.8,0,59.65,34.82112
2021-05-20,Dallas,TX,62.82,57.7,0,62.82,36.24714
2021-05-21,Dallas,TX,58.35,61.1,0,62.82,35.651849999999996
2021-05-22,Dallas,TX,51.85,44.9,0,62.82,23.28065
2021-05-23,Dallas,TX,58.83,55.9,0,62.82,32.88597
2021-05-24,Dallas,TX,63.1,65.1,0,63.1,41.07809999999999
2021-05-25,Dallas,TX,61.43,63.5,0,63.1,39.00805
2021-05-26,Dallas,TX,63.74,54.9,0,63.74,34.99326
2021-05-27,Dallas,TX,54.19,57.3,0,63.74,31.050869999999996
2021-05-28,Dallas,TX,58.31,55.5,0,63.74,32.362049999999996
2021-05-29,Dallas,TX,56.59,57.2,0,63.74,32.36948
2021-05-30,Dallas,TX,67.48,64.2,0,67.48,43.322160000000004
2021-05-31,Dallas,TX,63.48,40.3,0,67.48,25.58244
2021-06-01,Dallas,TX,72.64,59.3,0,72.64,43.07552
2021-06-02,Dallas,TX,59.7,63.5,0,72.64,37.9095
2021-06-03,Dallas,TX,59.0,54.3,0,72.64,32.037
2021-06-04,Dallas,TX,61.66,55.2,0,72.64,34.03632
2021-06-05,Dallas,TX,68.07,55.5,0,72.64,37.77885
2021-06-06,Dallas,TX,61.43,55.2,0,72.64,33.90936
2021-06-07,Dallas,TX,63.72,60.1,0,72.64,38.29572
2021-06-08,Dallas,TX,63.95,61.3,0,68.07,39.201350000000005
2021-06-09,Dallas,TX,64.06,39.0,0,68.07,24.983400000000003
2021-06-10,Dallas,TX,61.63,66.5,0,68.07,40.98395000000001
2021-06-11,Dallas,TX,64.02,57.1,0,68.07,36.55542
2021-06-12,Dallas,TX,64.19,79.3,0,64.19,50.90267
2021-06-13,Dallas,TX,65.22,48.1,0,65.22,31.37082
2021-06-14,Dallas,TX,69.37,51.3,0,69.37,35.58681
2021-06-15,Dallas,TX,72.98,58.0,0,72.98,42.3284
2021-06-16,Dallas,TX,62.92,64.1,0,72.98,40.33172
2021-06-17,Dallas,TX,65.06,40.5,0,72.98,26.349300000000003
2021-06-18,Dallas,TX,63.67,51.7,0,72.98,32.917390000000005
2021-06-19,Dallas,TX,68.06,65.9,0,72.98,44.85154000000001
2021-06-20,Dallas,TX,65.5,50.5,0,72.98,33.0775
2021-06-21,Dallas,TX,68.96,73.7,0,72.98,50.82352
2021-06-22,Dallas,TX,72.76,55.5,0,72.76,40.381800000000005
2021-06-23,Dallas,TX,58.59,51.0,0,72.76,29.8809
2021-06-24,Dallas,TX,71.0,66.1,0,72.76,46.931
2021-06-25,Dallas,TX,67.54,76.1,0,72.76,51.39794
2021-06-26,Dallas,TX,71.56,64.2,0,72.76,45.94152
2021-06-27,Dallas,TX,66.48,72.6,0,72.76,48.264480000000006
2021-06-28,Dallas,TX,75.19,76.8,0,75.19,57.74592
2021-06-29,Dallas,TX,74.4,50.8,0,75.19,37.7952
2021-06-30,Dallas,TX,73.36,69.4,0,75.19,50.911840000000005
2021-07-01,Dallas,TX,74.6,44.8,0,75.19,33.42079999999999
2021-07-02,Dallas,TX,68.78,64.2,0,75.19,44.156760000000006
2021-07-03,Dallas,TX,69.62,59.3,0,75.19,41.28466
2021-07-04,Dallas,TX,75.45,72.4,0,75.45,54.625800000000005
2021-07-05,Dallas,TX,69.7,71.7,0,75.45,49.974900000000005
2021-07-06,Dallas,TX,78.89,65.7,0,78.89,51.83073
2021-07-07,Dallas,TX,72.14,63.0,0,78.89,45.4482
2021-07-08,Dallas,TX,75.78,65.1,0,78.89,49.33277999999999
2021-07-09,Dallas,TX,82.5,60.6,0,82.5,49.995
2021-07-10,Dallas,TX,71.6,59.4,0,82.5,42.5304
2021-07-11,Dallas,TX,75.03,74.4,0,82.5,55.82232000000001
2021-07-12,Dallas,TX,79.29,75.6,0,82.5,59.943239999999996
2021-07-13,Dallas,TX,79.2,58.6,0,82.5,46.4112
2021-07-14,Dallas,TX,74.4,62.4,0,82.5,46.4256
2021-07-15,Dallas,TX,73.96,60.8,0,82.5,44.967679999999994
2021-07-16,Dallas,TX,75.41,43.9,0,79.29,33.10499
2021-07-17,Dallas,TX,82.45,56.6,0,82.45,46.6667
2021-07-18,Dallas,TX,75.85,76.0,0,82.45,57.645999999999994
2021-07-19,Dallas,TX,77.58,52.5,0,82.45,40.7295
2021-07-20,Dallas,TX,75.87,81.1,0,82.45,61.53057
2021-07-21,Dallas,TX,80.7,71.7,0,82.45,57.861900000000006
2021-07-22,Dallas,TX,78.8,64.0,0,82.45,50.431999999999995
2021-07-23,Dallas,TX,74.45,65.6,0,82.45,48.8392
2021-07-24,Dallas,TX,74.88,50.8,0,80.7,38.03903999999999
2021-07-25,Dallas,TX,71.05,57.3,0,80.7,40.71164999999999
2021-07-26,Dallas,TX,76.01,74.4,0,80.7,56.551440000000014
2021-07-27,Dallas,TX,82.79,53.9,0,82.79,44.623810000000006
2021-07-28,Dallas,TX,85.19,70.6,0,85.19,60.14414
2021-07-29,Dallas,TX,82.91,46.2,0,85.19,38.30442
2021-07-30,Dallas,TX,82.66,48.0,0,85.19,39.6768
2021-07-31,Dallas,TX,80.2,79.0,0,85.19,63.358000000000004
2021-08-01,Dallas,TX,84.07,59.9,0,85.19,50.357929999999996
2021-08-02,Dallas,TX,82.38,54.6,0,85.19,44.97948
2021-08-03,Dallas,TX,88.71,73.6,0,88.71,65.29055999999999
2021-08-04,Dallas,TX,81.35,72.5,0,88.71,58.97875
2021-08-05,Dallas,TX,87.36,69.2,0,88.71,60.45312
2021-08-06,Dallas,TX,85.73,54.3,0,88.71,46.55139
2021-08-07,Dallas,TX,85.41,57.1,0,88.71,48.76911
2021-08-08,Dallas,TX,74.66,63.1,0,88.71,47.11046
2021-08-09,Dallas,TX,86.66,66.9,0,88.71,57.97554
2021-08-10,Dallas,TX,82.66,54.9,0,87.36,45.38034
2021-08-11,Dallas,TX,81.61,61.7,0,87.36,50.353370000000005
2021-08-12,Dallas,TX,77.67,62.7,0,86.66,48.699090000000005
2021-08-13,Dallas,TX,83.8,72.9,0,86.66,61.0902
2021-08-14,Dallas,TX,84.16,67.5,0,86.66,56.808
2021-08-15,Dallas,TX,79.02,44.9,0,86.66,35.47998
2021-08-16,Dallas,TX,78.54,57.9,0,84.16,45.47466
2021-08-17,Dallas,TX,86.57,50.7,0,86.57,43.89099
2021-08-18,Dallas,TX,88.3,65.7,0,88.3,58.0131
2021-08-19,Dallas,TX,85.76,69.2,0,88.3,59.34592000000001
2021-08-20,Dallas,TX,89.78,61.0,0,89.78,54.7658
2021-08-21,Dallas,TX,85.0,57.3,0,89.78,48.705
2021-08-22,Dallas,TX,85.3,60.7,0,89.78,51.7771
2021-08-23,Dallas,TX,82.01,62.1,0,89.78,50.92821000000001
2021-08-24,Dallas,TX,79.6,53.6,0,89.78,42.6656
2021-08-25,Dallas,TX,93.41,47.8,0,93.41,44.64998
2021-08-26,Dallas,TX,90.67,39.5,0,93.41,35.81465
2021-08-27,Dallas,TX,80.71,72.7,0,93.41,58.67617
2021-08-28,Dallas,TX,87.04,65.0,0,93.41,56.576
2021-08-29,Dallas,TX,86.15,63.6,0,93.41,54.7914
2021-08-30,Dallas,TX,85.58,72.7,0,93.41,62.216660000000005
2021-08-31,Dallas,TX,85.16,47.4,0,93.41,40.36584
2021-09-01,Dallas,TX,88.44,42.6,0,90.67,37.67544
2021-09-02,Dallas,TX,90.29,63.8,0,90.29,57.60502
2021-09-03,Dallas,TX,88.73,62.9,0,90.29,55.811170000000004
2021-09-04,Dallas,TX,86.74,42.7,0,90.29,37.037980000000005
2021-09-05,Dallas,TX,86.69,63.6,0,90.29,55.134840000000004
